date,traffic,referrer,agent_type,agent_type_plus,destination,requests,median_ttfb,upper95_ttfb,upper99_ttfb,total_ttfb
2017-10-02,external,external (search engine),user,user,homepage,84,0.000314,0.0886432,0.10373691999999973,1.3355660000000003
2017-11-14,external,unknown,user,user,homepage,15,0.000204,0.08556575,0.08633075,0.25938700000000003
2017-05-26,external,external (search engine),user,user,homepage,69,0.08514150000000001,0.08819044999999999,0.16892589,4.223133
2017-08-05,external,internal,spider,bot,homepage,6,0.000131,0.0857883,0.08590806,0.172612
2017-08-14,external,external,user,user,SPARQL endpoint,4642,0.108571,0.5647290999999995,6.770897619999999,1568.295802
2017-05-16,internal,none,user,bot,SPARQL endpoint,889,0.032837000000000005,0.8293699999999998,9.939284090000006,419.273992
2017-07-21,external,none,user,bot,homepage,30,0.000113,0.0897415,0.10239179999999999,0.7219629999999999
2017-09-09,external,external (search engine),user,user,SPARQL endpoint,2073,0.112848,0.32416764999999986,0.5493481799999999,301.927934
2017-10-21,external,external (search engine),user,user,homepage,50,0.00065,0.0860465,0.09566050000000001,0.561673
2017-07-22,external,none,spider,bot,homepage,247,0.0008495,0.09581929999999997,0.14820913,6.128095
2017-08-04,external,external,spider,bot,SPARQL endpoint,1,0.02463,0.02463,0.02463,0.02463
2017-08-23,internal,none,user,bot,SPARQL endpoint,307752,0.015670867454756942,0.0404573882716049,0.20562203999999817,9672.587431000122
2017-08-27,external,none,user,user,SPARQL endpoint,15147,0.1029146875,0.5783671499999997,3.3626617900000433,5583.796791000001
2017-10-11,internal,none,user,bot,SPARQL endpoint,1123,0.0421595,21.954314749999995,34.56963389,4348.391125
2017-10-15,external,none,user,user,SPARQL endpoint,6345507,0.11329874553130398,0.23008650194175748,0.34505049365671264,566584.1356300397
2017-10-29,internal,none,user,bot,SPARQL endpoint,444696,0.01603027708705932,0.03618060244565209,0.17678530222222194,10775.246711999971
2017-05-13,external,external,user,user,homepage,61,0.07611699999999999,0.08641765,0.08961564,3.2787109999999995
2017-06-03,external,internal,user,user,LDF endpoint,4,0.114038,0.162078,0.1636716,0.544222
2017-06-09,external,internal,user,user,homepage,389,0.08523800000000001,0.0887129,0.15206001000000027,23.059176999999995
2017-06-08,external,external (search engine),user,user,homepage,83,0.084927,0.0882345,0.10244147000000009,4.477043000000001
2017-08-17,external,none,spider,bot,SPARQL endpoint,699317,0.021440017121069115,0.23610008266466032,0.7185161924999967,78301.20043400038
2017-08-20,external,external,user,user,homepage,118,0.00028,0.0864135,0.08981203999999998,1.7129909999999997
2017-09-16,external,internal,user,user,homepage,451,0.0006135,0.08824095,0.09228076,10.867355
2017-10-05,external,none,spider,bot,SPARQL endpoint,635795,0.10011970500354869,0.41194846030081916,6.151372700000018,152348.35835400003
2017-10-26,external,external,user,user,homepage,114,0.000622,0.08827009999999999,0.09854866000000001,2.027795
2017-11-04,external,internal,user,user,homepage,478,0.000722,0.09147659999999999,0.11372317999999991,12.875976999999999
2017-05-03,external,external,spider,bot,homepage,1,0.000258,0.000258,0.000258,0.000258
2017-05-23,external,unknown,user,user,SPARQL endpoint,15253,0.1003155,0.14548179999999994,0.28904617999999993,1754.5957369999999
2017-05-26,external,none,user,user,homepage,518,0.075618,0.0877372,0.14109370000000235,23.283424000000004
2017-06-22,external,internal,user,user,LDF endpoint,2,0.155413,0.15660549999999998,0.15671149999999998,0.31215099999999996
2017-09-15,external,external (search engine),user,user,homepage,79,0.0006399999999999999,0.09056104999999999,0.12414215999999964,1.37516
2017-10-31,internal,none,spider,bot,SPARQL endpoint,1244988,0.019521140158338342,0.23803421834430005,1.8241689658666567,141345.14858599988
2017-11-03,external,external (search engine),user,user,homepage,82,0.000295,0.0865268,0.0953131599999999,1.1770060000000002
2017-05-15,external,none,user,bot,homepage,10,0.0009089999999999999,0.0870225,0.0873477,0.433589
2017-06-10,internal,none,user,user,SPARQL endpoint,2,0.32921,0.4561064,0.46738608000000004,0.799416
2017-06-28,internal,none,user,user,SPARQL endpoint,2,0.380362,0.7123945,0.7419085000000001,1.1296490000000001
2017-08-10,external,external,spider,bot,homepage,4,0.0003579999999999999,0.0006718,0.00069756,0.0017109999999999998
2017-08-30,external,unknown,user,user,SPARQL endpoint,9279,0.101539,0.17384309999999994,0.31041179999999835,1031.1455879999999
2017-09-06,external,internal,spider,bot,homepage,6,0.00016,0.059790399999999945,0.08007807999999995,0.086381
2017-09-09,external,none,user,user,SPARQL endpoint,10703,0.035070000000000004,0.9409524500000005,2.6412862699999984,3121.240682999999
2017-09-15,external,external,user,user,SPARQL endpoint,36592,0.0007489239245712238,1.6419574000000035,7.819156160000002,15847.500905999985
2017-10-16,external,external,spider,bot,homepage,1,0.000515,0.000515,0.000515,0.000515
2017-10-21,external,none,user,user,homepage,889,0.0005715,0.087806,0.09408383000000001,12.673215999999998
2017-04-30,external,external (search engine),user,user,SPARQL endpoint,11351,0.1617205,0.2103464999999996,0.37158121999999977,1912.079784
2017-05-16,external,none,spider,bot,homepage,259,0.0009655,0.08674945,0.14880990000000002,10.276808999999998
2017-06-17,internal,none,user,bot,SPARQL endpoint,19037,0.016639166666666667,0.05097099999999974,0.634415970000004,2524.3375459999993
2017-08-22,external,none,user,bot,homepage,12,0.000124,0.12173599999999989,0.16115839999999992,0.5189
2017-10-28,external,none,user,bot,homepage,22,0.000273,0.07663879999999988,0.08515632,0.17856800000000003
2017-06-18,internal,none,spider,bot,SPARQL endpoint,1223083,0.017986641586321354,0.08520297605099585,1.1255430087499927,87378.98487699997
2017-08-23,external,none,spider,bot,homepage,317,0.00021050000000000002,0.08632685,0.09176002999999999,2.2606830000000007
2017-09-05,external,external,spider,bot,SPARQL endpoint,1,0.542475,0.542475,0.542475,0.542475
2017-09-24,internal,none,user,bot,SPARQL endpoint,971474,0.01579255330541769,0.05683306828124993,0.2310229966666668,24714.02803600002
2017-09-28,external,none,user,user,SPARQL endpoint,13684,0.033542,0.5976503999999996,1.8111504399999985,2860.2049140000004
2017-10-11,external,none,spider,bot,homepage,476,0.000447,0.0022209999999999986,0.08814556000000001,2.0949899999999992
2017-11-12,internal,none,user,bot,SPARQL endpoint,1148042,0.015836170722820533,0.03325746256456138,0.13622567125000062,20365.58582999959
2017-05-08,external,unknown,user,user,LDF endpoint,9056,0.085037,0.088372,0.16858876,567.0190279999999
2017-06-05,external,unknown,user,user,SPARQL endpoint,19697,0.10024391666666667,0.17349664999999984,0.33619831999999866,2121.706036000001
2017-06-14,external,external,user,user,homepage,206,0.075199,0.08709929999999999,0.14633911999999988,9.398989
2017-07-04,external,internal,user,user,LDF endpoint,23,0.114608,0.2424519499999998,0.4472069199999999,3.2162109999999995
2017-11-13,internal,none,spider,bot,SPARQL endpoint,1319765,0.02157052810490106,0.16474571352334133,2.116136517045461,170324.46300600018
2017-05-13,external,internal,user,user,SPARQL endpoint,15844,0.09966755555555555,0.3880173999999993,7.523175519999995,6247.287019999999
2017-07-09,external,external (search engine),user,user,homepage,28,0.030657,0.08697540000000001,0.09152595999999999,1.2533439999999998
2017-09-12,external,unknown,user,user,SPARQL endpoint,13193,0.10184,0.1956841,0.3891986499999999,1703.842473000001
2017-09-18,external,none,spider,bot,SPARQL endpoint,433148,0.033382021585080315,0.37008902426861073,4.009623000000059,84471.56762700029
2017-09-21,external,external,user,user,homepage,112,0.000689,0.08868559999999999,0.09493903999999999,2.4904260000000003
2017-05-12,external,external (search engine),user,user,SPARQL endpoint,8402,0.127788,0.170182,0.27469967999999995,1067.061525
2017-06-04,external,external,spider,bot,homepage,2,9.8e-05,0.0016198999999999999,0.00175518,0.001887
2017-06-24,external,unknown,user,user,SPARQL endpoint,12865,0.1013615,0.1848665,0.4213948000000001,1563.9940370000004
2017-06-27,external,none,user,user,homepage,702,0.00217,0.0910029,0.11975914000000015,28.917326000000003
2017-08-20,external,internal,user,user,SPARQL endpoint,19432,0.09985351111111111,0.5710927999999963,8.005794600000007,7287.764403999999
2017-09-04,external,none,user,bot,homepage,10,0.00011,0.0889315,0.09092789999999999,0.17892099999999997
2017-10-26,external,internal,user,user,SPARQL endpoint,36988,0.0893839012345679,1.1666267999999984,6.700589000000033,17895.920114000004
2017-04-30,external,none,user,user,SPARQL endpoint,11479,0.1070615,0.5925909999999996,2.0138976999999865,3064.175403999999
2017-07-11,internal,none,user,user,SPARQL endpoint,2,0.367038,0.40727430000000003,0.41085086000000004,0.778783
2017-07-29,internal,none,user,user,SPARQL endpoint,2,0.549322,0.5724925,0.5745521,1.1243889999999999
2017-09-11,external,external,spider,bot,homepage,3,0.000398,0.00070685,0.0007213699999999999,0.001521
2017-06-17,external,none,spider,bot,homepage,171,0.000895,0.08608425,0.16938669,6.005038
2017-07-18,internal,none,user,bot,SPARQL endpoint,928,0.037491,11.804266599999943,34.57511912000001,1432.019457
2017-08-10,external,internal,spider,bot,SPARQL endpoint,19,0.021790499999999997,2.0997386000000264,30.363554919999956,38.467795
2017-08-28,external,internal,spider,bot,SPARQL endpoint,49,0.000101,0.258751,0.26098918000000004,2.3155029999999996
2017-09-23,external,none,user,bot,homepage,6,0.00353,0.0871757,0.08746154,0.185841
2017-10-16,external,internal,spider,bot,SPARQL endpoint,122,9.6e-05,0.08748349999999991,0.5972322800000005,2.717716
2017-07-01,internal,none,spider,bot,SPARQL endpoint,1031707,0.018969344324615948,0.10935184892841794,1.5011067083333305,88193.54112700005
2017-07-19,internal,none,spider,bot,SPARQL endpoint,1015148,0.018808718994353813,0.11602951016274145,1.4507686577777803,91855.34786399975
2017-09-24,external,none,spider,bot,homepage,205,0.000674,0.06562375,0.09015314999999997,1.2588370000000002
2017-11-12,external,none,spider,bot,homepage,359,0.000433,0.0018515,0.16166262000000012,1.8499280000000002
2017-06-30,external,none,spider,bot,LDF endpoint,386762,8.485757797332395e-05,0.09444983571428568,0.14873755125,4432.0147000000825
2017-06-30,external,unknown,user,user,homepage,25,0.0863905,0.09923675,0.10210625,1.9664030000000001
2017-07-06,external,unknown,user,user,SPARQL endpoint,19183,0.10129028935185184,0.23666824999999997,2.1613101999999986,3258.5648210000004
2017-07-15,external,external,user,user,homepage,76,0.001078,0.0894514,0.10385155999999982,2.0222160000000002
2017-09-02,external,internal,user,user,SPARQL endpoint,23853,0.09956296875,0.5211185999999999,5.7229422400000045,8390.911943
2017-05-01,external,none,user,bot,SPARQL endpoint,15862,0.135959,0.5738127999999999,5.771029239999975,7399.595849000001
2017-06-13,external,external (search engine),user,user,SPARQL endpoint,3030,0.10649,0.1567975,0.2538508999999998,320.163216
2017-07-05,external,external,spider,bot,homepage,2,0.000113,0.0006466999999999999,0.00069414,0.0008190000000000001
2017-07-28,external,none,user,user,homepage,497,0.0015175,0.089575,0.09973284999999994,17.544375000000002
2017-09-21,external,internal,user,user,SPARQL endpoint,33239,0.10105092895947955,1.2386256999999978,7.534130780000009,15900.421736000002
2017-10-31,external,external,user,user,SPARQL endpoint,9759,0.120103,2.23216695,11.457324859999993,6717.918925
2017-05-31,external,none,user,user,SPARQL endpoint,18272,0.10576069387755102,0.3809297999999991,1.1364903599999985,3446.2753780000003
2017-08-12,internal,none,user,user,SPARQL endpoint,2,0.838884,0.9794217,0.9919139399999999,1.833921
2017-09-20,external,external (search engine),user,user,SPARQL endpoint,1656,0.035019,0.29194879999999973,0.4910632000000004,150.19772900000004
2017-10-18,internal,none,user,user,SPARQL endpoint,2,0.732236,0.7631888,0.76594016,1.498864
2017-07-12,external,none,spider,bot,LDF endpoint,393511,8.442428574890352e-05,0.11187493535156244,0.16650959000000012,5903.280058000128
2017-07-18,external,none,spider,bot,homepage,248,0.00081,0.0858866,0.09531696000000009,3.666422
2017-08-19,internal,none,user,bot,SPARQL endpoint,1219797,0.016153657827637637,0.04005512638424742,0.17674458115740757,25881.32138500021
2017-09-11,external,internal,spider,bot,SPARQL endpoint,44,0.018485,0.1336859999999999,0.32721116,1.7056650000000002
2017-09-29,external,internal,spider,bot,SPARQL endpoint,52,9.9e-05,0.1343291999999999,1.7175567199999988,4.373239999999999
2017-10-21,external,external,spider,bot,SPARQL endpoint,12,0.203716,10.658024199999979,17.775919239999986,28.119565999999995
2017-04-24,external,unknown,user,user,homepage,23,0.1214585,0.12203504999999999,0.21342627999999994,2.6698969999999997
2017-05-03,external,external,user,user,LDF endpoint,314,0.087749,0.0899527,0.1713263,28.253978000000004
2017-05-21,external,none,spider,bot,SPARQL endpoint,858328,0.07584361771266553,0.23972036980250921,0.7996032599999903,152548.3202140008
2017-06-20,external,internal,user,user,homepage,457,0.085033,0.0890115,0.09132273,24.533919
2017-08-02,internal,none,spider,bot,SPARQL endpoint,1150034,0.018827744157400517,0.08918881475616584,0.34562801624999734,78650.87844899992
2017-10-08,internal,none,spider,bot,SPARQL endpoint,1224674,0.0189577866119278,0.09374191185065091,1.191693380000001,100742.21658799956
2017-11-07,internal,internal,user,user,homepage,1,8.4e-05,8.4e-05,8.4e-05,8.4e-05
2017-07-31,external,none,spider,bot,LDF endpoint,395761,8.600783322533413e-05,0.11491193674999987,0.22097655000000063,6302.42989800019
2017-08-07,external,unknown,user,user,SPARQL endpoint,14979,0.10162729999999999,0.1840832,0.3186575399999989,1816.7502829999999
2017-08-16,external,external,user,user,homepage,112,0.00039,0.08647,0.09683567999999997,1.452346
2017-06-10,external,internal,spider,bot,homepage,26,0.086207,0.0915012,0.14993907999999986,1.7261790000000001
2017-06-28,external,internal,spider,bot,homepage,11,0.085045,0.0912759,0.09491998,0.613845
2017-11-02,external,external,user,bot,SPARQL endpoint,1,0.260699,0.260699,0.260699,0.260699
2017-06-02,external,none,user,bot,SPARQL endpoint,140885,0.020038064673537973,0.16239852083333337,0.3031928499999965,11670.894253999992
2017-07-14,external,external (search engine),user,user,SPARQL endpoint,1670,0.106978,0.1854145,0.32015559999999965,383.91198400000013
2017-08-06,external,external,spider,bot,homepage,2,0.000482,0.0014486,0.0015345200000000002,0.002038
2017-08-29,external,none,user,user,homepage,2217,0.000481,0.08689735,0.09169101999999998,33.734245
2017-10-11,external,none,user,user,LDF endpoint,1,0.198677,0.198677,0.198677,0.198677
2017-05-06,external,none,spider,bot,LDF endpoint,370996,8.079920182655801e-05,0.09758026666666672,0.14939963999999967,4560.895963000077
2017-05-06,external,unknown,user,user,homepage,21,0.0859665,0.086357,0.08780885999999999,1.5523489999999998
2017-06-27,external,external,spider,bot,SPARQL endpoint,1,0.093883,0.093883,0.093883,0.093883
2017-08-13,external,none,spider,bot,LDF endpoint,393961,8.611159811082254e-05,0.08890181403061213,0.1892810311111112,4494.897282000011
2017-08-13,external,unknown,user,user,homepage,14,0.000229,0.085069,0.0852538,0.17457399999999998
2017-08-19,external,none,spider,bot,homepage,264,0.00052,0.0865786,0.10181140000000041,2.4191009999999995
2017-10-01,external,none,spider,bot,LDF endpoint,414930,8.711996207063639e-05,0.12016692857142858,0.23031223125000008,6666.030344000396
2017-10-01,external,unknown,user,user,homepage,36,0.000262,0.08680979999999999,0.10402164000000003,0.6361120000000001
2017-05-25,external,unknown,user,user,homepage,5,0.07550499999999999,0.08636425,0.08641605000000001,0.324619
2017-06-22,external,none,spider,bot,SPARQL endpoint,591717,0.0848028440315939,0.35196055455785147,1.6616719744444397,89770.99463900115
2017-07-01,external,external,user,user,SPARQL endpoint,1874,0.108533,2.2947496999999966,17.727682919999996,1355.713304
2017-07-21,external,internal,user,user,homepage,386,0.085275,0.0892925,0.11638193999999916,18.449122000000003
2017-11-09,internal,none,spider,bot,SPARQL endpoint,1219063,0.01964479787413678,0.10472986355836188,1.6572104663736236,121886.7978130004
2017-07-20,external,external (search engine),user,user,homepage,71,0.006014,0.0882219,0.09881112000000002,3.014778
2017-09-08,external,unknown,user,user,SPARQL endpoint,17488,0.10224074999999999,0.19673159999999998,0.35070727999999984,2031.3720850000009
2017-10-11,internal,internal,user,user,SPARQL endpoint,2,0.015674,0.0159386,0.01596212,0.031642
2017-05-08,external,external (search engine),user,user,SPARQL endpoint,950,0.0182,0.16061999999999999,0.221676,48.49853500000001
2017-06-17,external,none,user,user,LDF endpoint,1,0.142538,0.142538,0.142538,0.142538
2017-07-11,external,internal,spider,bot,homepage,5,0.04327400000000001,0.09433225,0.09646245,0.270208
2017-07-14,external,none,user,user,SPARQL endpoint,15664,0.033205,0.4654719999999992,1.1271014000000066,2123.6888099999996
2017-07-29,external,internal,spider,bot,homepage,4,0.000651,0.0007289999999999999,0.0007369999999999999,0.002189
2017-04-22,internal,none,user,bot,SPARQL endpoint,15,0.0293455,2.5298985000000003,6.956258099999998,9.393717
2017-07-03,external,none,user,bot,SPARQL endpoint,17239,0.09122244444444444,0.28095785,0.8508646200000051,2604.297043
2017-08-15,external,external (search engine),user,user,SPARQL endpoint,2470,0.106119,0.18713049999999998,0.32810860000000047,223.22743199999996
2017-04-23,internal,none,spider,bot,SPARQL endpoint,518856,0.01933140716527037,0.10085845893110772,1.4432432656000003,56324.77061199995
2017-06-07,external,none,spider,bot,LDF endpoint,389721,8.46530252661815e-05,0.06960645000000004,0.12291249938775507,2913.6676099999822
2017-07-04,external,none,spider,bot,SPARQL endpoint,866772,0.03245174876720578,0.2354165346764344,0.664509437500001,114616.93983900137
2017-07-10,external,external,spider,bot,SPARQL endpoint,7,0.10166800000000001,2.132033599999998,2.987569119999999,3.743079
2017-07-28,external,external,spider,bot,SPARQL endpoint,1,0.103355,0.103355,0.103355,0.103355
2017-08-03,external,internal,user,user,homepage,518,0.000951,0.0876665,0.09875382000000026,17.46829
2017-09-14,external,none,spider,bot,LDF endpoint,436981,9.105698461140981e-05,0.11979217323529394,0.22167001200000006,7193.530258000276
2017-09-14,external,unknown,user,user,homepage,51,0.000323,0.08793925,0.08938539000000001,0.8013379999999999
2017-11-02,external,none,spider,bot,LDF endpoint,401350,9.064726595373831e-05,0.1267057364554637,0.2236803,5869.185199000107
2017-11-02,external,unknown,user,user,homepage,26,0.000288,0.0862781,0.10180125999999996,0.374048
2017-05-14,external,external (search engine),user,user,homepage,38,0.075109,0.0866571,0.12551301999999986,1.8326529999999996
2017-07-23,external,none,spider,bot,SPARQL endpoint,621387,0.000679906439937363,0.11900847920467654,0.32923213950000013,39215.9852999997
2017-08-02,external,external,user,user,SPARQL endpoint,4234,0.131564,0.911029899999999,20.001088359999954,3208.619792000001
2017-08-22,external,internal,user,user,homepage,559,0.000608,0.08731289999999998,0.09000823999999998,11.411741000000001
2017-10-08,external,external,user,user,SPARQL endpoint,12870,0.064309,3.6092525,12.787367099999997,9758.083631999996
2017-10-28,external,internal,user,user,homepage,531,0.00043599999999999997,0.08943525,0.10327795999999974,13.682032999999999
2017-04-27,external,external,spider,bot,homepage,18,0.000368,0.0006887999999999997,0.00078096,0.006536000000000001
2017-05-08,external,none,user,user,SPARQL endpoint,19629,0.106034245,0.41346084999999966,1.1142812999999998,3916.4013310000023
2017-08-21,external,external (search engine),user,user,homepage,96,0.000699,0.09004379999999998,0.10160451999999945,2.4341709999999996
2017-10-27,external,external (search engine),user,user,homepage,107,0.0005185,0.08820575,0.16447420999999943,1.704843
2017-08-12,external,internal,spider,bot,homepage,7,0.000209,0.00059905,0.00060941,0.00209
2017-08-15,external,none,user,user,SPARQL endpoint,34350,0.00010983315691217556,2.164071,47.895162,53443.62581199999
2017-10-03,external,none,user,user,SPARQL endpoint,15368,0.03331388888888889,0.6172275999999979,1.92808024,2739.6027269999995
2017-10-18,external,internal,spider,bot,homepage,10,0.000188,0.0853045,0.0854105,0.17372599999999996
2017-10-27,external,external,user,user,SPARQL endpoint,9769,0.158445,3.034305099999982,12.152182099999987,7605.900539999998
2017-04-22,external,none,spider,bot,homepage,15,0.0008655,0.12785025,0.14449485,0.6495240000000001
2017-05-01,external,external,user,user,homepage,185,0.0755005,0.12190075,0.12264644999999999,12.248855999999998
2017-05-23,internal,none,user,bot,SPARQL endpoint,4058,0.038239,0.13642499999999974,1.066202160000003,640.979542
2017-07-03,internal,none,spider,bot,homepage,3,0.000608,0.0007823999999999999,0.0008044799999999999,0.002026
2017-08-04,external,none,user,bot,SPARQL endpoint,86534,0.02997258666666667,0.16275568888888894,0.5772507400000036,8102.583973
2017-08-11,external,external (search engine),spider,bot,homepage,1,0.000673,0.000673,0.000673,0.000673
2017-09-16,external,external (search engine),user,user,SPARQL endpoint,2069,0.1086925,0.30623675,0.5470068899999998,262.92181300000004
2017-05-24,internal,none,spider,bot,SPARQL endpoint,1058856,0.017190771658227088,0.12044834504504474,2.0913181882666585,121564.59803500005
2017-07-08,external,none,spider,bot,LDF endpoint,389523,8.545603211493764e-05,0.10178514562499995,0.15647731500000017,5026.725354000054
2017-07-08,external,unknown,user,user,homepage,19,0.0861075,0.08782695,0.08852539,1.303386
2017-08-05,external,none,spider,bot,SPARQL endpoint,850532,0.02291606532807919,0.23986174264975568,0.5893691828571408,87092.74624500018
2017-08-29,external,external,spider,bot,SPARQL endpoint,2,2.549479,2.65171,2.6607972,5.212548
2017-08-30,internal,none,user,bot,SPARQL endpoint,318042,0.015674477433191378,0.02853334749999996,0.13044312000000025,6203.624013000062
2017-09-04,external,internal,user,user,homepage,1437,0.000253,0.09369304999999994,0.11247072999999991,27.138021
2017-10-17,external,external,spider,bot,SPARQL endpoint,11,0.43747650000000005,6.582448149999991,11.490607230000006,17.925367
2017-05-11,external,unknown,user,user,SPARQL endpoint,13965,0.100555,0.11058225,0.23560815000000002,1493.0101000000004
2017-05-20,external,external,user,user,homepage,150,0.075606,0.0865415,0.087465,6.849609
2017-06-28,external,internal,user,user,LDF endpoint,3,0.118815,0.18851599999999996,0.19786879999999998,0.43783700000000003
2017-08-31,internal,none,spider,bot,SPARQL endpoint,1131791,0.018725342796870867,0.1033776521844506,1.7585417770312555,116244.0238199998
2017-05-03,external,none,user,bot,homepage,11,0.05775,0.12275955,0.12292631,0.634206
2017-06-15,external,external (search engine),user,user,homepage,77,0.075871,0.08785724999999998,0.09203143,3.6151319999999996
2017-09-03,external,external,user,user,SPARQL endpoint,15597,0.153428875,0.7266728374999999,2.645210510000017,4939.496700000002
2017-11-09,external,external,user,user,SPARQL endpoint,8899,0.125718,3.65252579999999,11.69729576000004,7149.223265999997
2017-05-28,external,external,spider,bot,homepage,2,0.086084,0.0871784,0.08727568000000001,0.17338399999999998
2017-06-05,internal,none,user,bot,SPARQL endpoint,883,0.03172,1.406661999999998,29.937626229999875,874.4173000000001
2017-06-09,external,none,user,user,SPARQL endpoint,16454,0.10633599999999999,0.3741892999999992,1.1124169199999998,3025.356802000002
2017-08-10,external,none,user,bot,homepage,3,9.2e-05,0.0005835499999999997,0.0006511099999999999,0.000852
2017-09-22,external,external (search engine),user,user,homepage,86,0.000725,0.0860581,0.08718742,0.909243
2017-10-16,external,none,user,bot,homepage,3,0.000245,0.0005310999999999998,0.0005654199999999999,0.001064
2017-11-10,external,external (search engine),user,user,homepage,99,0.0006150000000000001,0.0862657,0.08883167,1.3381539999999998
2017-09-12,internal,none,user,bot,SPARQL endpoint,905137,0.015807032096308803,0.041682734062818,0.1976680585714287,18571.195813000173
2017-09-16,external,none,user,user,SPARQL endpoint,10251,0.0345945,0.7790605999999999,3.3862964599999965,2681.5085090000007
2017-10-23,external,external,spider,bot,homepage,3,9.400000000000001e-05,0.0007037999999999998,0.0007887599999999998,0.000998
2017-11-04,external,none,user,user,SPARQL endpoint,12633,0.032622,0.6162584999999982,1.33868399,1718.0053209999992
2017-05-23,external,none,spider,bot,homepage,229,0.00098,0.08635074999999999,0.14942529999999998,8.680112000000001
2017-06-02,external,external,user,user,homepage,124,0.075968,0.0880244,0.08904928,5.97965
2017-06-24,internal,none,user,bot,SPARQL endpoint,71082,0.01661863166666666,0.04382334999999999,0.2718587399999993,5234.294914000005
2017-05-01,external,internal,user,user,SPARQL endpoint,21753,0.13481015624999998,0.35424454999999966,6.291949760000155,6779.902417999998
2017-06-25,internal,none,spider,bot,SPARQL endpoint,1068375,0.01854560078117199,0.08880156841113072,1.5780023158333334,102616.45534299978
2017-08-09,external,none,spider,bot,LDF endpoint,405011,8.054409958640072e-05,0.09427155012687422,0.18403521250000024,5435.935067000112
2017-08-09,external,unknown,user,user,homepage,5,0.0005074999999999999,0.08613299999999999,0.0863154,0.173105
2017-08-30,external,none,spider,bot,homepage,249,0.00048550000000000004,0.0863723,0.09281254,3.180698000000002
2017-09-06,external,none,spider,bot,SPARQL endpoint,784997,0.09716828177885381,0.39454882555809706,0.8164520430555571,125111.41995900008
2017-06-12,external,unknown,user,user,SPARQL endpoint,15588,0.099786,0.43761659999999963,0.5890381999999997,1750.8566730000002
2017-06-15,external,none,user,user,homepage,535,0.00355,0.08860125,0.16896995,23.488254
2017-07-11,external,internal,user,user,LDF endpoint,1,0.121664,0.121664,0.121664,0.121664
2017-10-14,external,internal,user,user,SPARQL endpoint,24377,0.09915127499999998,1.1393195499999997,9.278681619999993,12472.952948999995
2017-06-04,external,none,user,bot,homepage,5,0.038407500000000004,0.08634375,0.08637755000000001,0.250155
2017-07-16,external,external (search engine),user,user,homepage,45,0.0017615,0.09008925000000001,0.09741629999999997,1.552281
2017-09-22,external,none,user,user,homepage,2388,0.000354,0.08653999999999999,0.09281524,30.087142
2017-11-10,external,none,user,user,homepage,833,0.000549,0.08697424999999999,0.09568499,14.364829999999996
2017-04-25,external,none,user,bot,SPARQL endpoint,24047,0.112528375,0.27069774999999996,0.7282344699999974,3233.5544720000007
2017-04-29,internal,none,user,user,SPARQL endpoint,2,0.198966,0.2072685,0.20800649999999998,0.407157
2017-06-05,external,none,spider,bot,homepage,117,0.0749945,0.08746525,0.16578225999999996,5.201228
2017-06-29,external,external,spider,bot,homepage,6,0.000101,0.015670299999999988,0.020436459999999993,0.023864
2017-07-06,internal,none,user,bot,SPARQL endpoint,88345,0.016581713889690677,0.051255249999999995,0.2528826000000007,5755.026325000005
2017-09-11,external,none,user,bot,homepage,1,0.000268,0.000268,0.000268,0.000268
2017-09-29,external,none,user,bot,homepage,6,0.000241,0.0017904999999999987,0.0021660999999999994,0.003657
2017-09-12,external,none,spider,bot,homepage,292,0.000236,0.08582699999999999,0.09212608,2.8636430000000006
2017-06-24,external,none,spider,bot,homepage,487,0.0759965,0.0863643,0.16355029999999998,28.989752999999997
2017-07-03,external,external,user,user,homepage,119,0.001924,0.09103649999999999,0.09539867000000002,4.637422999999999
2017-10-23,external,internal,spider,bot,SPARQL endpoint,200,9.9e-05,0.125971,0.166987,4.944625000000001
2017-04-27,external,external,user,user,LDF endpoint,323,0.16016049999999998,0.16545669999999996,0.28014742,53.71727500000001
2017-06-02,external,internal,user,user,SPARQL endpoint,23674,0.09961740740740739,0.41091179999999977,8.505900859999821,9368.775279000001
2017-07-26,internal,none,spider,bot,SPARQL endpoint,1099793,0.019868173552204278,0.12971964525308463,1.3732428231111196,99251.81969299997
2017-06-01,external,external (search engine),user,user,SPARQL endpoint,2795,0.1064165,0.170925,0.27471825000000216,275.4589069999999
2017-07-13,external,unknown,user,user,SPARQL endpoint,10757,0.101567,0.18449704999999997,0.35189421000000015,1321.827882
2017-07-16,external,none,user,user,homepage,365,0.0853125,0.09200525000000001,0.1690737,18.324918000000004
2017-07-05,external,none,user,bot,homepage,3,0.0430265,0.08523795,0.08525799,0.17131600000000002
2017-08-17,external,external (search engine),user,user,homepage,69,0.000602,0.09443239999999999,0.13297389000000012,1.4709049999999997
2017-10-06,internal,none,user,user,SPARQL endpoint,8,0.000256,0.7057079999999999,0.8137112,1.947466
2017-05-26,external,none,user,bot,SPARQL endpoint,175191,0.09991278357536292,0.14196713749999984,0.28401548499999996,17919.526384999957
2017-06-20,external,external (search engine),user,user,SPARQL endpoint,2040,0.104714,0.157525,0.23752779999999993,165.60374799999997
2017-07-06,external,none,spider,bot,homepage,134,0.000772,0.0865022,0.08822938,2.2367760000000003
