ts,traffic,destination,median,percentile99,maximum
2017-10-26T15:00:00Z,external,/bigdata/ldf,12,126,130
2017-10-26T15:00:00Z,external,/sparql,12,79,310
2017-10-26T15:00:00Z,internal,/sparql,24,49,65
2017-10-26T16:00:00Z,external,/bigdata/ldf,9,136,138
2017-10-26T16:00:00Z,external,/sparql,6,34,58
2017-10-26T16:00:00Z,internal,/sparql,16,52,64
2017-10-26T17:00:00Z,external,/bigdata/ldf,11,125,129
2017-10-26T17:00:00Z,external,/sparql,8,29,147
2017-10-26T17:00:00Z,internal,/sparql,13,39,43
2017-10-26T18:00:00Z,external,/bigdata/ldf,9,144,146
2017-10-26T18:00:00Z,external,/sparql,8,41,102
2017-10-26T18:00:00Z,internal,/sparql,13,40,46
2017-10-26T19:00:00Z,external,/bigdata/ldf,11,133,134
2017-10-26T19:00:00Z,external,/sparql,9,43,94
2017-10-26T19:00:00Z,internal,/sparql,14,46,57
2017-10-26T20:00:00Z,external,/bigdata/ldf,6,31,32
2017-10-26T20:00:00Z,external,/sparql,13,46,114
2017-10-26T20:00:00Z,internal,/sparql,13,39,48
2017-10-26T21:00:00Z,external,/bigdata/ldf,10,150,151
2017-10-26T21:00:00Z,external,/sparql,15,48,80
2017-10-26T21:00:00Z,internal,/sparql,13,37,42
2017-10-26T22:00:00Z,external,/bigdata/ldf,9,149,149
2017-10-26T22:00:00Z,external,/sparql,15,45,112
2017-10-26T22:00:00Z,internal,/sparql,16,41,50
2017-10-26T23:00:00Z,external,/bigdata/ldf,9,147,149
2017-10-26T23:00:00Z,external,/sparql,14,37,84
2017-10-26T23:00:00Z,internal,/sparql,16,50,70
2017-10-27T00:00:00Z,external,/bigdata/ldf,9,145,147
2017-10-27T00:00:00Z,external,/sparql,12,30,65
2017-10-27T00:00:00Z,internal,/sparql,16,48,53
2017-10-27T01:00:00Z,external,/bigdata/ldf,9,146,147
2017-10-27T01:00:00Z,external,/sparql,12,32,56
2017-10-27T01:00:00Z,internal,/sparql,20,57,67
2017-10-27T02:00:00Z,external,/bigdata/ldf,10,143,146
2017-10-27T02:00:00Z,external,/sparql,11,41,92
2017-10-27T02:00:00Z,internal,/sparql,23,53,63
2017-10-27T03:00:00Z,external,/bigdata/ldf,8,145,145
2017-10-27T03:00:00Z,external,/sparql,11,33,85
2017-10-27T03:00:00Z,internal,/sparql,26,51,66
2017-10-27T04:00:00Z,external,/bigdata/ldf,8,144,145
2017-10-27T04:00:00Z,external,/sparql,11,34,88
2017-10-27T04:00:00Z,internal,/sparql,26,56,72
2017-10-27T05:00:00Z,external,/bigdata/ldf,10,142,144
2017-10-27T05:00:00Z,external,/sparql,4,37,88
2017-10-27T05:00:00Z,internal,/sparql,21,50,75
2017-10-27T06:00:00Z,external,/bigdata/ldf,9,142,144
2017-10-27T06:00:00Z,external,/sparql,7,27,76
2017-10-27T06:00:00Z,internal,/sparql,22,53,66
2017-10-27T07:00:00Z,external,/bigdata/ldf,14,82,92
2017-10-27T07:00:00Z,external,/sparql,7,39,75
2017-10-27T07:00:00Z,internal,/sparql,21,59,69
2017-10-27T08:00:00Z,external,/bigdata/ldf,10,133,135
2017-10-27T08:00:00Z,external,/sparql,7,46,110
2017-10-27T08:00:00Z,internal,/sparql,26,51,64
2017-10-27T09:00:00Z,external,/bigdata/ldf,11,142,150
2017-10-27T09:00:00Z,external,/sparql,9,47,101
2017-10-27T09:00:00Z,internal,/sparql,22,45,56
2017-10-27T10:00:00Z,external,/bigdata/ldf,10,142,143
2017-10-27T10:00:00Z,external,/sparql,6,38,77
2017-10-27T10:00:00Z,internal,/sparql,21,47,66
2017-10-27T11:00:00Z,external,/bigdata/ldf,8,149,149
2017-10-27T11:00:00Z,external,/sparql,11,42,89
2017-10-27T11:00:00Z,internal,/sparql,21,44,59
2017-10-27T12:00:00Z,external,/bigdata/ldf,10,135,135
2017-10-27T12:00:00Z,external,/sparql,14,43,120
2017-10-27T12:00:00Z,internal,/sparql,23,63,72
2017-10-27T13:00:00Z,external,/bigdata/ldf,9,150,150
2017-10-27T13:00:00Z,external,/sparql,16,37,64
2017-10-27T13:00:00Z,internal,/sparql,20,56,68
2017-10-27T14:00:00Z,external,/bigdata/ldf,9,150,152
2017-10-27T14:00:00Z,external,/sparql,16,47,97
2017-10-27T14:00:00Z,internal,/sparql,20,61,79
2017-10-27T15:00:00Z,external,/bigdata/ldf,11,133,135
2017-10-27T15:00:00Z,external,/sparql,17,95,242
2017-10-27T15:00:00Z,internal,/sparql,21,60,70
2017-10-27T16:00:00Z,external,/bigdata/ldf,9,147,149
2017-10-27T16:00:00Z,external,/sparql,16,33,59
2017-10-27T16:00:00Z,internal,/sparql,21,50,62
2017-10-27T17:00:00Z,external,/sparql,17,39,60
2017-10-27T17:00:00Z,internal,/bigdata/ldf,10,144,144
2017-10-27T17:00:00Z,internal,/sparql,18,43,53
2017-10-27T18:00:00Z,external,/sparql,26,159,284
2017-10-27T18:00:00Z,internal,/bigdata/ldf,9,144,147
2017-10-27T18:00:00Z,internal,/sparql,18,46,55
2017-10-27T19:00:00Z,external,/bigdata/ldf,11,109,121
2017-10-27T19:00:00Z,external,/sparql,16,53,79
2017-10-27T19:00:00Z,internal,/sparql,18,45,67
2017-10-27T20:00:00Z,external,/bigdata/ldf,9,144,145
2017-10-27T20:00:00Z,external,/sparql,16,29,64
2017-10-27T20:00:00Z,internal,/sparql,18,45,58
2017-10-27T21:00:00Z,external,/bigdata/ldf,11,129,134
2017-10-27T21:00:00Z,external,/sparql,16,33,51
2017-10-27T21:00:00Z,internal,/sparql,19,44,59
2017-10-27T22:00:00Z,external,/bigdata/ldf,10,147,148
2017-10-27T22:00:00Z,external,/sparql,12,26,53
2017-10-27T22:00:00Z,internal,/sparql,20,57,71
2017-10-27T23:00:00Z,external,/sparql,12,37,69
2017-10-27T23:00:00Z,internal,/bigdata/ldf,8,149,150
2017-10-27T23:00:00Z,internal,/sparql,21,55,73
2017-10-28T00:00:00Z,external,/bigdata/ldf,10,135,140
2017-10-28T00:00:00Z,external,/sparql,11,26,57
2017-10-28T00:00:00Z,internal,/sparql,20,52,72
2017-10-28T01:00:00Z,external,/bigdata/ldf,13,119,123
2017-10-28T01:00:00Z,external,/sparql,12,26,47
2017-10-28T01:00:00Z,internal,/sparql,21,53,80
2017-10-28T02:00:00Z,external,/bigdata/ldf,11,137,138
2017-10-28T02:00:00Z,external,/sparql,12,26,59
2017-10-28T02:00:00Z,internal,/sparql,23,49,62
2017-10-28T03:00:00Z,external,/bigdata/ldf,8,147,149
2017-10-28T03:00:00Z,external,/sparql,11,26,53
2017-10-28T03:00:00Z,internal,/sparql,21,48,59
2017-10-28T04:00:00Z,external,/bigdata/ldf,11,134,137
2017-10-28T04:00:00Z,external,/sparql,12,26,67
2017-10-28T04:00:00Z,internal,/sparql,28,62,75
2017-10-28T05:00:00Z,external,/bigdata/ldf,9,145,147
2017-10-28T05:00:00Z,external,/sparql,11,26,51
2017-10-28T05:00:00Z,internal,/sparql,22,58,76
2017-10-28T06:00:00Z,external,/bigdata/ldf,10,144,145
2017-10-28T06:00:00Z,external,/sparql,13,30,53
2017-10-28T06:00:00Z,internal,/sparql,25,47,56
2017-10-28T07:00:00Z,external,/bigdata/ldf,10,141,141
2017-10-28T07:00:00Z,external,/sparql,12,26,56
2017-10-28T07:00:00Z,internal,/sparql,21,47,62
2017-10-28T08:00:00Z,external,/bigdata/ldf,9,144,145
2017-10-28T08:00:00Z,external,/sparql,15,33,69
2017-10-28T08:00:00Z,internal,/sparql,22,53,67
2017-10-28T09:00:00Z,external,/bigdata/ldf,10,145,146
2017-10-28T09:00:00Z,external,/sparql,15,29,65
2017-10-28T09:00:00Z,internal,/sparql,24,53,78
2017-10-28T10:00:00Z,external,/bigdata/ldf,9,147,149
2017-10-28T10:00:00Z,external,/sparql,16,31,51
2017-10-28T10:00:00Z,internal,/sparql,21,47,56
2017-10-28T11:00:00Z,external,/bigdata/ldf,10,137,138
2017-10-28T11:00:00Z,external,/sparql,15,32,50
2017-10-28T11:00:00Z,internal,/sparql,19,47,59
2017-10-28T12:00:00Z,external,/bigdata/ldf,10,132,133
2017-10-28T12:00:00Z,external,/sparql,18,35,48
2017-10-28T12:00:00Z,internal,/sparql,26,56,69
2017-10-28T13:00:00Z,external,/bigdata/ldf,9,142,143
2017-10-28T13:00:00Z,external,/sparql,22,45,71
2017-10-28T13:00:00Z,internal,/sparql,23,56,68
2017-10-28T14:00:00Z,external,/bigdata/ldf,10,137,138
2017-10-28T14:00:00Z,external,/sparql,10,27,49
2017-10-28T14:00:00Z,internal,/sparql,24,48,59
2017-10-28T15:00:00Z,external,/bigdata/ldf,9,138,140
2017-10-28T15:00:00Z,external,/sparql,12,31,56
2017-10-28T15:00:00Z,internal,/sparql,21,77,94
2017-10-28T16:00:00Z,external,/bigdata/ldf,14,125,138
2017-10-28T16:00:00Z,external,/sparql,14,31,109
2017-10-28T16:00:00Z,internal,/sparql,22,53,64
2017-10-28T17:00:00Z,external,/bigdata/ldf,9,146,148
2017-10-28T17:00:00Z,external,/sparql,15,31,50
2017-10-28T17:00:00Z,internal,/sparql,19,46,63
2017-10-28T18:00:00Z,external,/bigdata/ldf,12,130,131
2017-10-28T18:00:00Z,external,/sparql,14,28,40
2017-10-28T18:00:00Z,internal,/sparql,18,43,55
2017-10-28T19:00:00Z,external,/bigdata/ldf,11,119,124
2017-10-28T19:00:00Z,external,/sparql,12,30,48
2017-10-28T19:00:00Z,internal,/sparql,18,44,55
2017-10-28T20:00:00Z,external,/bigdata/ldf,8,144,145
2017-10-28T20:00:00Z,external,/sparql,9,23,49
2017-10-28T20:00:00Z,internal,/sparql,17,45,75
2017-10-28T21:00:00Z,external,/bigdata/ldf,9,149,151
2017-10-28T21:00:00Z,external,/sparql,9,30,62
2017-10-28T21:00:00Z,internal,/sparql,18,43,53
2017-10-28T22:00:00Z,external,/bigdata/ldf,9,140,141
2017-10-28T22:00:00Z,external,/sparql,6,25,54
2017-10-28T22:00:00Z,internal,/sparql,18,49,61
2017-10-28T23:00:00Z,external,/bigdata/ldf,8,145,147
2017-10-28T23:00:00Z,external,/sparql,7,24,51
2017-10-28T23:00:00Z,internal,/sparql,20,54,61
2017-10-29T00:00:00Z,external,/bigdata/ldf,12,136,137
2017-10-29T00:00:00Z,external,/sparql,6,20,47
2017-10-29T00:00:00Z,internal,/sparql,25,49,60
2017-10-29T01:00:00Z,external,/bigdata/ldf,10,134,137
2017-10-29T01:00:00Z,external,/sparql,5,20,50
2017-10-29T01:00:00Z,internal,/sparql,20,49,60
2017-10-29T02:00:00Z,external,/bigdata/ldf,9,146,147
2017-10-29T02:00:00Z,external,/sparql,4,20,48
2017-10-29T02:00:00Z,internal,/sparql,20,50,58
2017-10-29T03:00:00Z,external,/bigdata/ldf,7,140,142
2017-10-29T03:00:00Z,external,/sparql,5,19,29
2017-10-29T03:00:00Z,internal,/sparql,20,50,64
2017-10-29T04:00:00Z,external,/bigdata/ldf,9,146,148
2017-10-29T04:00:00Z,external,/sparql,6,22,117
2017-10-29T04:00:00Z,internal,/sparql,24,57,72
2017-10-29T05:00:00Z,external,/bigdata/ldf,9,145,147
2017-10-29T05:00:00Z,external,/sparql,5,20,48
2017-10-29T05:00:00Z,internal,/sparql,23,55,71
2017-10-29T06:00:00Z,external,/bigdata/ldf,10,144,144
2017-10-29T06:00:00Z,external,/sparql,7,25,45
2017-10-29T06:00:00Z,internal,/sparql,22,58,70
2017-10-29T07:00:00Z,external,/bigdata/ldf,9,145,147
2017-10-29T07:00:00Z,external,/sparql,5,22,32
2017-10-29T07:00:00Z,internal,/sparql,20,52,72
2017-10-29T08:00:00Z,external,/bigdata/ldf,11,130,132
2017-10-29T08:00:00Z,external,/sparql,8,24,35
2017-10-29T08:00:00Z,internal,/sparql,20,53,64
2017-10-29T09:00:00Z,external,/bigdata/ldf,9,151,152
2017-10-29T09:00:00Z,external,/sparql,10,26,49
2017-10-29T09:00:00Z,internal,/sparql,22,50,66
2017-10-29T10:00:00Z,external,/bigdata/ldf,10,139,147
2017-10-29T10:00:00Z,external,/sparql,8,23,51
2017-10-29T10:00:00Z,internal,/sparql,19,48,62
2017-10-29T11:00:00Z,external,/bigdata/ldf,8,145,145
2017-10-29T11:00:00Z,external,/sparql,8,26,72
2017-10-29T11:00:00Z,internal,/sparql,23,49,61
2017-10-29T12:00:00Z,external,/bigdata/ldf,9,146,148
2017-10-29T12:00:00Z,external,/sparql,9,27,38
2017-10-29T12:00:00Z,internal,/sparql,24,59,73
2017-10-29T13:00:00Z,external,/bigdata/ldf,9,147,149
2017-10-29T13:00:00Z,external,/sparql,8,23,50
2017-10-29T13:00:00Z,internal,/sparql,18,46,56
2017-10-29T14:00:00Z,external,/bigdata/ldf,9,145,146
2017-10-29T14:00:00Z,external,/sparql,9,29,112
2017-10-29T14:00:00Z,internal,/sparql,18,51,64
2017-10-29T15:00:00Z,external,/bigdata/ldf,8,148,148
2017-10-29T15:00:00Z,external,/sparql,9,34,71
2017-10-29T15:00:00Z,internal,/sparql,19,47,70
2017-10-29T16:00:00Z,external,/bigdata/ldf,9,140,142
2017-10-29T16:00:00Z,external,/sparql,15,32,71
2017-10-29T16:00:00Z,internal,/sparql,18,48,64
2017-10-29T17:00:00Z,external,/bigdata/ldf,10,124,129
2017-10-29T17:00:00Z,external,/sparql,13,32,52
2017-10-29T17:00:00Z,internal,/sparql,15,41,53
2017-10-29T18:00:00Z,external,/bigdata/ldf,9,145,148
2017-10-29T18:00:00Z,external,/sparql,9,24,53
2017-10-29T18:00:00Z,internal,/sparql,16,41,52
2017-10-29T19:00:00Z,external,/bigdata/ldf,9,138,147
2017-10-29T19:00:00Z,external,/sparql,10,23,38
2017-10-29T19:00:00Z,internal,/sparql,15,37,49
2017-10-29T20:00:00Z,external,/bigdata/ldf,9,125,130
2017-10-29T20:00:00Z,external,/sparql,6,19,39
2017-10-29T20:00:00Z,internal,/sparql,15,40,52
2017-10-29T21:00:00Z,external,/bigdata/ldf,10,147,148
2017-10-29T21:00:00Z,external,/sparql,6,23,53
2017-10-29T21:00:00Z,internal,/sparql,16,44,56
2017-10-29T22:00:00Z,external,/bigdata/ldf,9,150,151
2017-10-29T22:00:00Z,external,/sparql,6,21,46
2017-10-29T22:00:00Z,internal,/sparql,17,51,63
2017-10-29T23:00:00Z,external,/bigdata/ldf,9,140,141
2017-10-29T23:00:00Z,external,/sparql,5,19,49
2017-10-29T23:00:00Z,internal,/sparql,21,49,56
2017-10-30T00:00:00Z,external,/bigdata/ldf,9,137,140
2017-10-30T00:00:00Z,external,/sparql,7,24,40
2017-10-30T00:00:00Z,internal,/sparql,19,52,62
2017-10-30T01:00:00Z,external,/bigdata/ldf,10,144,145
2017-10-30T01:00:00Z,external,/sparql,6,20,35
2017-10-30T01:00:00Z,internal,/sparql,18,48,61
2017-10-30T02:00:00Z,external,/bigdata/ldf,9,150,151
2017-10-30T02:00:00Z,external,/sparql,7,21,32
2017-10-30T02:00:00Z,internal,/bigdata/ldf,1,1,1
2017-10-30T02:00:00Z,internal,/sparql,19,47,58
2017-10-30T03:00:00Z,external,/bigdata/ldf,8,148,149
2017-10-30T03:00:00Z,external,/sparql,5,19,30
2017-10-30T03:00:00Z,internal,/sparql,18,46,54
2017-10-30T04:00:00Z,external,/bigdata/ldf,9,146,147
2017-10-30T04:00:00Z,external,/sparql,5,17,44
2017-10-30T04:00:00Z,internal,/sparql,22,47,58
2017-10-30T05:00:00Z,external,/bigdata/ldf,12,134,138
2017-10-30T05:00:00Z,external,/sparql,5,18,29
2017-10-30T05:00:00Z,internal,/sparql,19,44,57
2017-10-30T06:00:00Z,external,/bigdata/ldf,9,136,137
2017-10-30T06:00:00Z,external,/sparql,9,26,52
2017-10-30T06:00:00Z,internal,/sparql,20,45,57
2017-10-30T07:00:00Z,external,/bigdata/ldf,9,150,151
2017-10-30T07:00:00Z,external,/sparql,8,27,44
2017-10-30T07:00:00Z,internal,/sparql,19,44,55
2017-10-30T08:00:00Z,external,/bigdata/ldf,10,148,148
2017-10-30T08:00:00Z,external,/sparql,8,30,47
2017-10-30T08:00:00Z,internal,/sparql,18,57,76
2017-10-30T09:00:00Z,external,/bigdata/ldf,9,146,147
2017-10-30T09:00:00Z,external,/sparql,13,32,71
2017-10-30T09:00:00Z,internal,/sparql,18,46,60
2017-10-30T10:00:00Z,external,/bigdata/ldf,9,140,144
2017-10-30T10:00:00Z,external,/sparql,11,31,57
2017-10-30T10:00:00Z,internal,/sparql,19,44,57
2017-10-30T11:00:00Z,external,/bigdata/ldf,9,142,143
2017-10-30T11:00:00Z,external,/sparql,8,35,68
2017-10-30T11:00:00Z,internal,/sparql,18,48,58
2017-10-30T12:00:00Z,external,/bigdata/ldf,15,129,131
2017-10-30T12:00:00Z,external,/sparql,5,37,94
2017-10-30T12:00:00Z,internal,/sparql,24,58,79
2017-10-30T13:00:00Z,external,/bigdata/ldf,9,149,149
2017-10-30T13:00:00Z,external,/sparql,7,38,64
2017-10-30T13:00:00Z,internal,/sparql,17,48,64
2017-10-30T14:00:00Z,external,/bigdata/ldf,10,141,143
2017-10-30T14:00:00Z,external,/sparql,6,37,144
2017-10-30T14:00:00Z,internal,/sparql,20,46,56
2017-10-30T15:00:00Z,external,/bigdata/ldf,10,147,148
2017-10-30T15:00:00Z,external,/sparql,7,43,102
2017-10-30T15:00:00Z,internal,/sparql,19,57,71
2017-10-30T16:00:00Z,external,/bigdata/ldf,8,133,139
2017-10-30T16:00:00Z,external,/sparql,8,89,175
2017-10-30T16:00:00Z,internal,/sparql,17,54,64
2017-10-30T17:00:00Z,external,/bigdata/ldf,6,27,30
2017-10-30T17:00:00Z,external,/sparql,6,35,64
2017-10-30T17:00:00Z,internal,/sparql,16,41,49
2017-10-30T18:00:00Z,external,/bigdata/ldf,12,122,125
2017-10-30T18:00:00Z,external,/sparql,6,38,259
2017-10-30T18:00:00Z,internal,/sparql,15,41,51
2017-10-30T19:00:00Z,external,/bigdata/ldf,10,143,145
2017-10-30T19:00:00Z,external,/sparql,5,31,55
2017-10-30T19:00:00Z,internal,/sparql,15,41,48
2017-10-30T20:00:00Z,external,/bigdata/ldf,10,145,145
2017-10-30T20:00:00Z,external,/sparql,9,44,126
2017-10-30T20:00:00Z,internal,/sparql,15,41,55
2017-10-30T21:00:00Z,external,/bigdata/ldf,9,137,141
2017-10-30T21:00:00Z,external,/sparql,8,37,101
2017-10-30T21:00:00Z,internal,/sparql,15,39,53
2017-10-30T22:00:00Z,external,/bigdata/ldf,9,134,135
2017-10-30T22:00:00Z,external,/sparql,5,40,77
2017-10-30T22:00:00Z,internal,/sparql,17,53,75
2017-10-30T23:00:00Z,external,/bigdata/ldf,10,139,140
2017-10-30T23:00:00Z,external,/sparql,5,38,104
2017-10-30T23:00:00Z,internal,/sparql,19,46,57
2017-10-31T00:00:00Z,external,/bigdata/ldf,9,150,150
2017-10-31T00:00:00Z,external,/sparql,5,45,105
2017-10-31T00:00:00Z,internal,/sparql,19,52,74
2017-10-31T01:00:00Z,external,/bigdata/ldf,10,133,134
2017-10-31T01:00:00Z,external,/sparql,4,26,87
2017-10-31T01:00:00Z,internal,/sparql,18,49,59
2017-10-31T02:00:00Z,external,/bigdata/ldf,10,147,148
2017-10-31T02:00:00Z,external,/sparql,5,23,70
2017-10-31T02:00:00Z,internal,/sparql,18,48,59
2017-10-31T03:00:00Z,external,/bigdata/ldf,8,144,146
2017-10-31T03:00:00Z,external,/sparql,5,18,41
2017-10-31T03:00:00Z,internal,/sparql,20,46,73
2017-10-31T04:00:00Z,external,/bigdata/ldf,9,147,149
2017-10-31T04:00:00Z,external,/sparql,5,19,52
2017-10-31T04:00:00Z,internal,/sparql,24,54,66
2017-10-31T05:00:00Z,external,/bigdata/ldf,11,129,131
2017-10-31T05:00:00Z,external,/sparql,6,23,40
2017-10-31T05:00:00Z,internal,/sparql,20,47,56
2017-10-31T06:00:00Z,external,/bigdata/ldf,8,144,146
2017-10-31T06:00:00Z,external,/sparql,5,28,69
2017-10-31T06:00:00Z,internal,/sparql,19,45,55
2017-10-31T07:00:00Z,external,/sparql,6,21,40
2017-10-31T07:00:00Z,internal,/bigdata/ldf,10,136,141
2017-10-31T07:00:00Z,internal,/sparql,18,48,61
2017-10-31T08:00:00Z,external,/bigdata/ldf,12,130,132
2017-10-31T08:00:00Z,external,/sparql,6,33,52
2017-10-31T08:00:00Z,internal,/sparql,18,52,61
2017-10-31T09:00:00Z,external,/bigdata/ldf,9,145,147
2017-10-31T09:00:00Z,external,/sparql,6,50,119
2017-10-31T09:00:00Z,internal,/sparql,19,55,67
2017-10-31T10:00:00Z,external,/bigdata/ldf,9,144,145
2017-10-31T10:00:00Z,external,/sparql,7,37,67
2017-10-31T10:00:00Z,internal,/sparql,18,45,65
2017-10-31T11:00:00Z,external,/bigdata/ldf,9,146,146
2017-10-31T11:00:00Z,external,/sparql,10,43,96
2017-10-31T11:00:00Z,internal,/sparql,17,43,55
2017-10-31T12:00:00Z,external,/bigdata/ldf,10,142,144
2017-10-31T12:00:00Z,external,/sparql,10,43,105
2017-10-31T12:00:00Z,internal,/sparql,22,56,70
2017-10-31T13:00:00Z,external,/bigdata/ldf,10,127,128
2017-10-31T13:00:00Z,external,/sparql,14,200,324
2017-10-31T13:00:00Z,internal,/sparql,18,47,58
2017-10-31T14:00:00Z,external,/bigdata/ldf,9,144,145
2017-10-31T14:00:00Z,external,/sparql,10,39,89
2017-10-31T14:00:00Z,internal,/sparql,18,46,62
2017-10-31T15:00:00Z,external,/bigdata/ldf,10,128,130
2017-10-31T15:00:00Z,external,/sparql,13,56,142
2017-10-31T15:00:00Z,internal,/sparql,19,43,53
2017-10-31T16:00:00Z,external,/bigdata/ldf,10,139,142
2017-10-31T16:00:00Z,external,/sparql,12,40,85
2017-10-31T16:00:00Z,internal,/sparql,16,43,53
2017-10-31T17:00:00Z,external,/bigdata/ldf,9,144,146
2017-10-31T17:00:00Z,external,/sparql,11,45,75
2017-10-31T17:00:00Z,internal,/sparql,18,41,48
2017-10-31T18:00:00Z,external,/bigdata/ldf,6,26,34
2017-10-31T18:00:00Z,external,/sparql,14,61,123
2017-10-31T18:00:00Z,internal,/sparql,13,32,42
2017-10-31T19:00:00Z,external,/bigdata/ldf,10,139,141
2017-10-31T19:00:00Z,external,/sparql,15,53,111
2017-10-31T19:00:00Z,internal,/sparql,18,49,59
2017-10-31T20:00:00Z,external,/bigdata/ldf,10,143,144
2017-10-31T20:00:00Z,external,/sparql,20,53,119
2017-10-31T20:00:00Z,internal,/sparql,21,44,56
2017-10-31T21:00:00Z,external,/bigdata/ldf,9,140,141
2017-10-31T21:00:00Z,external,/sparql,15,50,107
2017-10-31T21:00:00Z,internal,/sparql,22,46,55
2017-10-31T22:00:00Z,external,/bigdata/ldf,9,144,147
2017-10-31T22:00:00Z,external,/sparql,8,33,72
2017-10-31T22:00:00Z,internal,/sparql,24,54,74
2017-10-31T23:00:00Z,external,/bigdata/ldf,9,142,145
2017-10-31T23:00:00Z,external,/sparql,7,26,80
2017-10-31T23:00:00Z,internal,/sparql,29,59,88
